p0x,p0y,p0z,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,
-0.4540612066942201, 88.49491098404789, 459.6164815628625, 68.66334465378823, 75.7513412744882, 499.5856288158797, 72.6388851330343, 132.39482163737694, 502.1031733838856, 25.613667323571544, 143.27856708174878, 474.9911827266205, 
-3.094524209649431, 97.34719793672276, 458.1016587556919, 63.18462983201587, 71.19963613462977, 496.123877754579, 74.92885718914235, 126.99932880861104, 502.7827603954789, 29.90002470132965, 146.15433750666833, 477.7661477690653, 
-5.727058706301802, 107.0522526940496, 457.51057989648575, 56.15009085277548, 67.95514919917667, 491.10450801102775, 75.83319403869253, 120.01635051223852, 504.0024290565463, 34.903874255719415, 148.67878918400083, 480.7602932666739, 
-5.69341368665686, 116.87026178374242, 456.5238397192326, 48.736724954268034, 66.01140807693943, 487.6075280708858, 76.45448969905728, 113.3535598791852, 503.3068815606066, 40.663113696685016, 149.55782754031094, 483.0551125936515, 
-4.370247496838033, 126.96293527635288, 457.21735885436686, 41.3022547071818, 66.05259163149222, 482.9696275276437, 75.70998674169049, 106.8974041526363, 503.1611563594137, 45.86495397634464, 149.59271015866494, 485.9595753591989, 
8.29977778718148, 153.42021013507463, 463.87278111969727, 19.91187481715116, 73.7203705259564, 470.9842104787152, 67.77383617318166, 88.5100074888521, 498.30436771830495, 60.90751343820413, 143.64569560039416, 494.8433603173827, 
13.09082616468851, 159.4057048421175, 469.0401560484127, 15.041342033825869, 79.01994989937158, 467.6918805751419, 63.9224875897443, 84.78503544360011, 496.248612130935, 64.84541362101226, 140.55675918022266, 497.9236638683686, 
21.46336363925108, 165.5055008218162, 472.9798990510353, 10.255059788159002, 84.62970790275824, 464.348614935428, 58.59563432760333, 81.40867368265452, 493.6538478361762, 68.6020792358243, 135.19067314715872, 499.0904428080687, 
29.228469985316995, 168.96602124299295, 477.3302857298403, 6.204180113881554, 92.08882046599167, 462.2183596476292, 53.32853178270219, 78.38788429346666, 490.9831493382458, 71.00920456387684, 130.03594463715936, 500.7476830001728, 
37.15023865165173, 171.32462219204538, 481.52913830211526, 3.5693510947963243, 100.48075303605523, 461.7226095337186, 48.08989618531167, 77.13511363157802, 488.2089609978089, 73.26438697714856, 124.29255046397394, 501.4268042749036, 
46.54110078212439, 171.50119623956925, 486.0434401897827, 2.199675825661478, 108.15402949746702, 459.9994600321957, 42.73463033230507, 77.02579054685246, 483.4453163360958, 74.1888805229434, 118.39406524214186, 502.65280043139103, 
54.89809669635655, 170.02264367091485, 491.75865100685206, 1.5482950783132483, 116.96782082761167, 460.5385270466366, 36.91917038367776, 76.8068410023346, 480.2330523749421, 74.14727130725089, 111.93191294046036, 502.6827043378353, 
62.48543438218654, 167.42719736753145, 496.07121239614287, 2.270111175070705, 125.00440940189269, 460.8860484756536, 31.86525547615943, 79.03681484259181, 477.2011396848537, 73.42686325394754, 106.55062502952124, 502.5352395823738, 
69.51157253413898, 163.32797030264769, 500.05747402729855, 4.266237343445532, 132.38690136408692, 461.9034784660142, 26.94014946319097, 81.74329328668625, 475.0550754034371, 71.79256202606864, 101.3598930494544, 501.2032559839495, 
77.2707900382511, 156.61834537680187, 504.0721933075527, 8.321391261936343, 141.20227568243604, 464.8959372949524, 21.9822276323989, 86.35843799657835, 471.8612574339692, 69.41529483871751, 94.74996401500428, 499.6580977259447, 
